transcript_id,LNCaP_DHT_RNA_rep1,LNCaP_DHT_RNA_rep2,LNCaP_Veh_RNA_rep1,LNCaP_Veh_RNA_rep2
NM_001159296,0.0,0.0,0.0,0.056395
NR_110738_42,0.0,0.0,0.0,0.0
NR_110738_43,0.0,0.0,0.0,0.0
NR_110738_40,0.0,0.0,0.0,0.0
NM_020882,0.0,0.0,0.0,0.001133
NR_110738_46,0.0,0.0,0.0,0.0
NR_110738_47,0.0,0.0,0.0,0.0
NR_110738_44,0.0,0.0,0.0,0.0
NR_110738_45,0.0,0.0,0.0,0.0
NR_110738_48,0.0,0.0,0.0,0.0
NR_110738_49,0.0,0.0,0.0,0.0
NM_001098507,30.18684,27.158003,26.052422,11.64093
NM_001098506,0.0,0.0,0.0,0.0
NM_001098504,79.771278,82.497063,88.685585,89.571655
NM_001098503,0.15694,0.215542,0.07591,0.12023
NM_001098502,8.234368,8.318927,9.023182,8.58443
NM_001098500,0.0,0.0,0.0,2.244687
NM_013385,0.0,0.0,0.0,0.0
NM_013386,11.903325,11.699949,11.177509,11.608539
NM_001306094,0.117429,0.071062,0.058458,0.063897
NM_001306093,6.869656,6.898869,6.689384,6.686993
NM_013381,0.018684,0.015093,0.016415,0.010994
NM_001306091,5.36652,0.109391,5.868752,0.140804
NM_001306090,3.710171,3.41249,3.356085,3.433714
NM_001289933,0.000146,0.001739,0.000364,0.001439
NR_046112_2,0.004668,0.0,0.0,0.004081
NR_027423,2.046554,2.039834,2.168772,1.96722
NM_001113398,0.0,0.0,0.0,0.0
NR_027421,0.82495,0.733129,0.827478,0.617891
NR_027420,2.691231,2.653616,2.671538,2.684921
NR_027427,12.497783,9.112617,9.724322,12.168986
NR_027426,0.16663,0.163416,0.211408,0.168769
NR_027425,1.643137,1.645201,1.436809,1.613382
NR_027424,0.666158,0.707935,0.667342,0.659764
NM_001304961_2,0.334766,0.314932,0.282941,0.345496
NR_027429,0.433201,0.314944,0.376986,0.358566
NR_027428,0.272988,0.370869,0.255453,0.321932
NM_001252499,3.414277,5.58054,6.121462,5.677375
NM_002348,0.0,0.0,0.0,0.0
NM_002349,0.0,0.001471,0.001706,0.0
NM_001289934,0.220661,0.404604,1.064199,0.880903
NM_001166279,6.271288,5.740866,4.524918,6.987908
NM_001166278,21.642244,21.703381,17.54188,14.642549
NM_002342,7.64268,6.973287,7.748499,7.276573
NM_001166276,0.0,0.0,0.0,0.0
NM_002340,2.17575,1.87398,0.909572,1.842253
NM_002341,0.0,0.0,0.0,0.0
NM_002346,0.763135,0.819205,0.60146,1.145825
NM_002347,0.0,0.0,0.0,0.0
NM_001166271,9.217296,9.280477,7.106776,7.280773
NM_002345,0.668224,0.681385,0.589205,0.64101
NM_020385,20.614056,20.803143,20.871908,20.678736
NR_104667,0.0,0.0,0.0,0.0
NM_001276367,0.026387,0.035978,0.008641,0.025932
NM_005014,0.048028,0.080088,0.071147,0.079668
NM_001256550,19.228691,22.439405,21.753819,18.081629
NM_001256552,0.371861,0.211497,0.145963,0.149326
NM_015450,4.809884,2.60075,3.068817,1.63729
NM_018717,6.902793,6.768108,6.656416,6.964318
NM_018714,7.639236,7.911922,6.742252,6.990005
NM_018715,24.519045,24.345907,24.502239,24.910696
NM_018712,0.0,0.0,0.0,0.003977
NM_018713,1.966874,2.069302,2.857017,2.810161
NM_018710,1.715951,1.576252,1.486719,1.470512
NM_018711,0.006218,0.001785,0.00233,0.008182
NM_001177428,0.0,0.0,0.0,0.0
NM_018718,1.47964,2.61061,2.04751,2.395236
NM_018719,8.793118,11.992137,9.75786,16.089281
NR_047646,0.150181,0.15793,0.193658,0.116952
NM_001282449,0.0,0.022841,0.0,0.0
NM_001282448,0.238824,0.140663,0.0,0.277113
NM_001282442,0.0,0.0,0.0,0.0
NM_001282441,0.119119,0.126868,0.389253,0.274858
NM_001282440,0.100466,0.204238,0.086162,0.154183
NM_001282447,0.0,0.0,0.0,0.0
NM_001282446,0.049802,0.084261,0.052318,0.043103
NM_001282445,0.0,0.0,0.0,0.0
NM_001282444,0.067562,0.085678,0.073694,0.060938
NM_001242490,0.0,0.0,0.250087,0.095339
NM_001242491,0.073785,0.067201,0.051516,0.077297
NM_001163735,2.891157,2.711336,2.479864,2.776297
NM_181876,0.031145,0.009393,0.005865,0.0
NM_001287188,3.632,1.55026,1.648751,1.592803
NM_001184718,0.00411,0.003394,0.001386,0.0
NM_001006120_2,0.0,0.0,0.0,0.0
NM_213605,0.851044,0.816566,0.742837,0.823043
NM_001164586,0.009104,0.005033,0.0,0.0
NM_001308375,0.272092,0.100251,0.069679,0.313072
NM_014815,11.140889,7.984743,9.622004,9.662821
NM_014814,57.360733,73.876518,70.039162,64.813324
NM_001030055,21.518599,20.982393,19.260952,21.135117
NM_014811,9.433829,9.288348,8.719912,8.883774
NM_014810,9.069683,9.250974,9.214199,9.34374
NM_014813,11.629541,11.737297,9.729464,10.941665
NM_014812,6.776752,7.128345,6.673423,6.6815
NM_001005474,0.0,0.789089,0.211815,0.067596
NM_001005476,3.689871,5.953657,5.950917,2.678521
NM_014819,44.475208,44.082817,43.753159,44.446445
NM_014818,1.041287,1.041005,0.93145,0.960693
NM_001030059,0.112859,0.0,0.048321,0.054074
NM_001172288,0.010216,0.019634,0.010001,0.011146
NM_001172285,0.0,0.0,0.0,0.0
NM_001099294,0.0,0.006049,0.006133,0.0
NM_012419,1.40396,1.423095,1.748956,1.749491
NM_012418,1.711238,1.49226,1.210676,1.20224
NM_001099293,0.079292,0.100379,0.066591,0.074828
NM_012413,0.010074,0.0,0.0,0.0
NM_012412,13.737196,13.221322,15.344765,12.121449
NM_012411,0.0,0.0,0.0,0.0
NM_012410,2.687479,2.989693,3.161533,2.554122
NM_012417,0.062946,0.063283,0.087105,0.075252
NM_145808,87.358498,87.377754,95.027176,95.32431
NM_012415,4.565583,4.629413,4.349656,4.35517
NM_012414,24.120138,24.3244,26.438086,26.41127
NM_001171747,0.0,0.0,0.0,0.0
NM_001171743,0.022214,0.0,0.007933,0.0
NR_036179,0.089244,0.103287,0.0,0.113332
NR_036178,0.405774,0.413598,0.722295,0.541938
NR_036177,0.0,0.0,0.0,0.0
NR_036176,0.0,0.0,0.0,0.006281
NR_036175,0.0,0.0,0.0,0.0
NR_036174,0.0,0.0,0.0,0.0
NR_036173,0.0,0.0,0.0,0.0
NM_018064,1.416387,1.325287,1.273445,1.150543
NR_036171,0.088009,0.052772,0.0,0.007415
NR_036170,0.005847,0.0,0.02366,0.01596
NM_020420_3,0.0,0.0,0.0,0.0
NR_015436,0.0,0.0,0.001733,0.0
NR_107008,0.314575,0.177228,0.08546,0.014544
NR_107009,0.0,0.0,0.0,0.0
NM_001258330,2.638157,1.538301,2.468723,2.643822
NM_001258331,0.0,0.0,0.0,0.0
NM_001172131,0.0,0.0,0.0,0.0
NM_001172130,0.0,0.0,0.0,0.0
NM_001258334,0.0,0.0,0.0,0.0
NM_001172132,0.0,0.0,0.0,0.0
NR_107000,0.0,0.000117,0.0,0.036282
NR_107001,0.0,0.0,0.0,0.0
NM_001258338,37.40987,37.8783,54.647888,47.663269
NR_107003,0.031052,0.064437,0.028218,0.021801
NR_107004,0.0,0.0,0.0,0.0
NR_107005,0.715659,0.681758,0.730418,0.810775
NR_107006,0.0,0.0,0.0,0.0
NR_107007,0.0,0.0,0.0,0.0
NR_027294,1.354823,1.292467,1.388977,1.261023
NM_001068,48.33675,48.839081,47.68565,48.372406
NM_001069,2.486209,2.656143,2.391481,1.128622
NM_001201538,0.0,0.0,0.0,0.0
NR_027295,0.703315,0.645803,0.663093,0.588334
NM_001201536,6.740623,6.237978,6.728818,6.169107
NM_001063,0.0,0.0,0.0,0.0
NM_001060,0.007853,0.009093,0.012508,0.02106
NM_001061,0.000472,0.00359,0.000148,0.000895
NM_001066,0.014122,0.02083,0.02465,0.015008
NM_001067,25.426497,25.919756,27.061779,27.647058
NM_001064,28.070877,30.18121,26.465921,27.785706
NM_001065,6.891291,7.346916,6.532343,6.525947
NM_006737_8,0.0,0.0,0.0,0.0
NM_015204,0.046946,0.048541,0.02408,0.036092
NM_001308379,0.0,0.004362,0.0,0.0
NM_001173425,0.0,0.0,0.345042,0.348539
NM_001204884,0.0,0.028936,0.0,0.0
NR_027291,0.016646,0.024439,0.030643,0.028264
NM_001164824,0.106744,0.08441,0.098617,3.970234
NM_001164825,0.452893,0.563548,0.563019,1.046812
NM_001164821,0.0,0.609089,0.754603,0.7381
NM_006732,0.04828,0.072551,0.085975,0.056585
NM_006874,4.245844,3.668137,4.078341,4.286842
NM_006875,3.094781,3.284714,3.526116,3.93027
NM_006876,7.291096,7.350852,8.296563,8.369429
NM_006877,0.468761,0.364614,0.348751,0.30465
NM_006870,73.437439,72.349419,68.803757,72.166809
NM_001164829,0.008003,0.010114,0.0,0.038744
NM_006872,0.0,0.0,0.0,0.0
NM_006873,0.398453,0.399998,0.520395,0.366752
NM_001037582,6.673607,6.5789,6.314226,5.833362
NM_001142548,0.187713,0.0,0.54459,0.0
NM_006737,0.0,0.0,0.0,0.0
NM_001142541,2.530992,0.546223,1.920934,0.712456
NM_001142547,1.337756,2.050499,1.48882,1.781464
NM_001142546,3.106134,3.138498,3.041466,3.251647
NM_001142545,1.008103,0.0,1.065294,1.026201
NM_001142544,0.0,0.0,0.0,0.0
NM_004582,50.71056,53.304512,48.461044,49.389763
NM_004583,31.596497,32.353432,30.355202,30.844042
NM_004580,0.013552,0.143522,0.043822,0.026189
NM_020150,59.266159,59.088776,58.121956,60.055019
NM_020157,0.0,0.0,0.0,0.0
NM_004587,13.606981,11.705855,12.119989,13.023978
NM_004584,0.712433,0.598929,0.447744,0.595547
NM_004585,1.014383,1.109937,0.961568,1.055477
NM_004588,0.001945,0.003697,0.0,0.0
NM_004589,30.982656,30.741184,31.461592,31.696228
NM_005110,0.565765,0.553572,0.568151,0.457765
NR_027299,0.0,0.123332,0.216347,0.0
NR_024063,0.088961,0.136639,0.128928,0.123923
NM_138627,0.061506,0.009534,0.239017,0.202193
NR_130714,0.0,0.0,0.0,0.0
NR_130715,0.0,0.0,0.0,0.0
NM_006739,10.390548,10.948618,9.321877,9.338711
NM_000206,0.0,0.0,0.027613,0.0
NM_138624,0.0,0.0,0.0,0.03564
NM_138622,0.2221,1.041235,0.866047,0.58815
NR_030755,0.0,0.0,0.0,0.0
NM_001001888,0.573707,0.43662,0.345063,0.5547
NM_001287764,0.0,0.0,0.0,0.0
NM_001287761,0.0,0.0,0.0,0.0
NM_001287760,0.0,0.0,0.0,0.0
NM_001287763,0.23227,0.0,0.0,0.0
NM_001287762,0.0,0.0,0.0,0.0
NM_001017927,9.532955,10.441249,11.079701,11.36214
NM_001003954,0.0,0.0,0.0,0.0
NM_001198726,0.667163,0.137147,2.219894,0.0
NM_001332,0.012577,0.0,0.014542,0.0
NM_004125,0.765923,0.493669,0.356016,0.875451
NM_194283,3.636774,4.363048,0.366362,0.244687
NM_194282,3.043145,3.121611,3.296375,4.407269
NM_194281,1.198005,2.030701,1.5638,1.585127
NM_194280,8.57718,7.388934,8.067054,6.420676
NM_194287,0.0,0.0,0.0,0.0
NM_194286,0.005368,0.006403,0.005202,0.001266
NM_194285,13.77671,14.268324,15.179468,14.832043
NM_194284,1.54265,1.56349,1.430212,1.563272
NM_004127,14.614164,15.419282,13.728131,13.824911
NR_027996_2,0.006652,0.005867,0.004855,0.0
NM_001336,22.096943,21.952333,24.48765,23.739014
NM_001337,0.0,0.0,0.0,0.0
NM_001184866,0.008358,0.006299,0.0,0.0
NM_001184867,0.0,0.0,0.0,0.0
NM_001287499,0.130091,0.135317,0.291804,0.114844
NM_001287498,11.418842,10.996113,14.290741,10.836688
NM_001334,3.461432,3.589979,3.30707,3.283877
NM_001287493,2.083922,1.960312,2.61744,2.042781
NM_001287492,13.858684,14.321271,13.935213,15.14806
NM_001287491,3.976876,4.053098,3.836482,3.955365
NM_001287490,0.70636,0.788692,0.464802,0.61618
NM_001287497,0.502594,0.504903,0.484199,0.46604
NM_001287496,0.646012,0.710695,0.622368,0.943966
NM_001287495,0.0,0.0,0.091567,0.172838
NM_001287494,3.00112,3.331269,3.700773,2.688828
NM_007055,14.946457,14.315656,13.735617,13.96137
NM_007054,4.706385,4.604128,4.102343,3.468064
NM_007057,10.896285,9.166217,7.389021,11.149533
NM_007056,2.133289,0.0,0.0,0.0
NM_001285402,0.0,0.0,0.0,0.0
NM_001308230,0.011007,0.324846,3.505379,3.717609
NM_001285400,0.0,0.0,0.0,0.0
NM_001285401,0.0,0.0,0.0,0.0
NM_152665,0.0,0.0,0.0,0.0
NM_007059,0.085282,0.140669,0.015815,0.106419
NM_007058,0.0,0.018573,0.023417,0.0
NM_001042452,0.0,0.0,0.0,0.0
NM_000500_4,0.0,0.0,0.0,0.0
NM_024713,6.757402,6.957245,6.948886,7.070894
NR_047021,0.0,0.0,0.0,0.0
NM_001042453,0.509295,0.473758,0.58693,0.42392
NM_001276435,0.0,0.0,0.0,0.0
NM_001243288,0.036887,0.034597,0.0,0.041863
NM_001243286,0.0,0.0,0.0,0.0
NM_001243283,0.357934,0.281598,0.213503,0.225434
NM_001243280,12.193473,12.083344,11.183705,12.768968
NM_001243281,0.498695,0.435227,0.541481,0.366147
NM_001145668,0.007032,0.003707,0.015736,0.010718
NR_024873,0.173693,0.257476,0.344746,0.186185
NR_024872,0.426207,0.353783,0.319211,0.488963
NR_028140,0.124268,0.112809,0.127832,0.168497
NM_001145661,2.584126,0.103546,7.086525,4.054722
NM_001145667,35.118351,35.686729,37.958107,38.04224
NM_001145666,4.363324,4.027956,2.614987,2.724082
NM_001145665,2.902098,5.208562,4.58189,5.236798
NM_001145664,0.003807,0.0,0.0,0.0
NM_030632,0.0,0.0,0.0,0.0
NM_015629_10,2.352308,2.318892,2.193201,2.145559
NM_001128635_2,0.0,0.340885,0.0,0.282393
NR_128716_6,19.296684,19.510452,13.189748,13.976751
NM_001276437,0.0,0.0,0.0,0.0
NR_104084_8,8.300768,9.304271,8.026719,10.803267
NR_104084_9,208.364166,206.623596,65.112762,221.391891
NM_001756_2,0.0,0.0,0.0,0.0
NR_104084_2,233.375427,228.867355,243.045731,251.228424
NR_104084_3,29.387787,28.266171,30.457533,30.249226
NR_104084_6,19.355139,21.410538,24.09164,23.022465
NR_104084_7,0.147987,0.248164,0.15946,0.20569
NR_104084_4,0.016036,0.007133,0.047912,0.073227
NR_104084_5,223.056107,224.021835,230.636246,234.973846
NM_001286177,0.0,1.281985,1.400659,0.972893
NM_001286176,0.0,2.397465,2.639676,1.66852
NM_001286175,0.087475,0.019661,0.007877,0.004051
NM_001286174,0.408267,2.263789,2.34145,1.619067
NM_001286173,0.136877,0.008661,1.437631,0.935477
NM_001130703,0.0,0.0,0.0,0.0
NM_001276436,0.0,0.0,0.0,0.0
NM_000500_3,0.0,0.0,0.0,0.0
NM_001203260,0.197688,0.0,0.0,0.110217
NM_001203261,0.0,0.539305,1.171649,0.84835
NM_001203262,0.0,0.007524,0.0,0.0
NM_001203263,0.600699,2.632687,0.847362,0.552372
NM_001203264,0.65496,0.0,0.957847,1.46779
NM_001203265,0.604605,0.0,1.446156,1.022873
NM_014789_2,0.010075,0.02763,0.004352,0.007451
NR_033312,0.25905,0.192969,0.427991,0.421655
NM_152326,2.024681,2.0558,1.769123,1.754989
NM_152327,1.838996,1.809651,1.734941,1.758905
NM_152324,0.0,0.0,0.0,0.0
NR_110465,0.038769,0.0,0.0,0.0
NR_110462,0.0,0.012628,0.0,0.0
NM_152323,0.156954,0.168582,0.230867,0.311123
NM_152320,0.106032,2.21398,1.622382,0.070864
NM_152321,0.020758,0.0451,0.013328,0.034099
NM_001185054,0.0,0.0,0.0,0.0
NM_001185055,0.0,0.0,0.0,0.0
NM_152328,5.172839,5.509383,4.854444,4.83718
NM_001185057,2.044069,0.240128,2.23138,1.448683
NM_001167583,0.004435,0.025478,0.060439,0.001546
NM_033059,0.0,0.0,0.0,0.0
NM_001297715,0.468431,1.717484,0.236014,0.663111
NM_001276379,0.13795,0.132273,0.2899,0.107944
NR_033319,0.0,0.0,0.0,0.0
NR_046245_2,0.0,0.0,0.0,0.0
NM_001204287,0.0,0.0,0.0,0.0
NM_001204286,0.0,0.0,0.0,0.0
NM_001204285,0.0,0.0,0.0,0.0
NM_001204284,6.022907,5.477364,1.881041,1.660196
NM_022146,0.0,0.0,0.0,0.0
NM_022147,0.0,0.0,0.0,0.0
NM_022144,0.0,0.0,0.0,0.0
NM_022145,1.140112,1.186355,3.198131,1.462537
NM_022148,0.0,0.0,0.0,0.0
NM_022149,47.860977,47.665802,50.029392,50.586277
NM_001204289,0.0,0.0,0.0,0.0
NM_001204288,0.0,0.0,0.0,0.0
NR_027749,0.01431,0.002786,0.0,0.045237
NM_014598_2,3.722806,3.784963,3.752243,3.702795
NM_001004465,0.0,0.0,0.0,0.0
NM_001004464,0.0,0.0,0.0,0.0
NM_001004467,0.0,0.0,0.0,0.0
NM_001004466,0.0,0.0,0.0,0.0
NM_001004461,0.0,0.0,0.0,0.0
NM_001004460,0.037404,0.074559,0.049547,0.050408
NM_001004463,0.0,0.0,0.0,0.0
NM_001004462,0.0,0.0,0.0,0.0
NM_001004469,0.006757,0.0,0.0,0.0
NM_001122898,2.79771,2.609918,3.284078,2.945669
NM_001301849,1.216434,1.399235,1.761002,0.326132
NM_001178044_3,0.098953,0.129262,0.0,0.129522
NR_045962,142.432312,141.111771,139.646805,114.780006
NM_001001437_5,0.0,0.0,0.0,0.0
NM_001164501,0.055217,0.10878,0.033902,0.049828
NM_004456,1.016375,1.408931,0.851969,1.732882
NR_104662,0.0,0.0,0.0,0.0
NM_001242908,0.0,0.0,0.0,0.0
NM_001242909,0.0,0.0,0.0,0.0
NM_001242906,0.018019,0.048227,0.0,0.03053
NM_001242907,0.012693,0.032665,0.015438,0.035956
NM_001242904,0.437443,0.262337,0.160447,0.328506
NM_001242902,0.462113,0.523806,0.520025,0.396581
NM_001242903,0.108865,0.387539,0.453871,0.151785
NM_001242900,0.002987,0.007519,0.006604,0.029295
NM_001242901,0.176586,0.163524,0.130797,0.109768
NM_001207023,0.0,0.0,0.0,0.0
NM_001207020,0.020664,0.0,0.017411,0.0
NM_001207026,0.0,0.0,0.0,0.0
NM_001207024,4.198605,7.664394,1.160307,1.281667
NM_001207025,0.004884,0.002687,0.004584,0.009288
NR_125378,1.084112,1.234515,1.321666,1.481509
NR_125379,4.740146,4.617024,6.726345,5.50869
NR_125376,8.840302,8.6034,10.104124,10.528564
NR_125377,2.830101,2.205343,1.702904,2.154599
NR_125374,1.808232,1.845044,2.083156,1.822623
NR_125375,1.452314,1.476721,1.340091,1.488416
NR_125372,0.301743,0.174001,0.431433,0.34358
NR_125373,0.010791,0.019459,0.03993,0.017218
NR_125370,0.110278,0.0,0.005004,0.0
NR_125371,2.682899,2.659295,0.014668,1.420758
NM_001130487,0.0,0.0,0.0,0.0
NM_001130483,0.72937,0.847874,0.778775,0.702199
NM_001130482,0.528661,1.042767,0.780181,0.517851
NM_001130481,0.0,0.0,0.0,0.0
NM_001130480,0.751425,0.809773,0.839376,0.768847
NM_031449,1.417384,1.334144,1.320179,1.196738
NM_134263,1.178252,0.83779,1.684627,1.122934
NM_134262,0.050595,0.075613,0.330612,0.047015
NM_134261,0.192035,0.302883,0.276422,0.219899
NM_199131,0.000834,0.002498,1.4e-05,0.0
NM_199136,1.821785,1.445118,1.727883,1.662581
NM_134266,0.0,0.0,0.0,0.031218
NM_134265,0.584802,1.333738,1.250554,0.712311
NR_026663,0.0,0.0,0.0,0.0
NM_004159_7,0.032427,0.030587,0.008483,0.061704
NM_004159_6,0.059735,0.055563,0.006102,0.06071
NM_199138,0.0,0.0,0.0,0.0
NM_134268,0.024637,0.037418,0.0,0.011445
NM_004159_3,0.032431,0.007211,0.006052,0.061704
NM_004159_2,0.034677,0.055814,0.008515,0.064564
NM_001080745,0.0,0.0,0.0,0.0
NM_017678,0.0,0.0,0.0,0.0
NM_017679,3.917566,4.589461,3.452682,4.340544
NR_049883,0.0,0.0,0.0,0.0
NR_049882,0.0,0.064042,0.0,0.0
NR_049885,0.0,0.0,0.0,0.0
NR_049884,0.037681,0.0,0.055787,0.127215
NR_049887,0.0,0.0,0.0,0.0
NR_049886,0.0,0.0,0.0,0.0
NM_017670,7.410673,7.105361,6.368842,6.897738
NR_049888,0.473789,0.444593,0.272793,0.429546
NM_017672,12.08145,12.616848,11.12434,9.985222
NM_017673,0.859791,1.927916,3.254369,3.535325
NM_021727,5.667854,5.293991,4.808273,4.89768
NM_017675,0.0,0.0,0.0,0.0
NM_017676,4.436008,4.346847,4.844495,4.823212
NM_021724,0.191648,0.248298,0.181058,0.180831
NR_031648,0.0,0.0,0.0,0.0
NM_001001437_4,0.0,0.0,0.0,0.0
NM_001198618,0.364664,0.7266,0.111666,1.29504
NR_033773_2,0.0,0.001957,0.007466,0.0
NM_001207074_2,0.0,0.0,0.0,0.0
NM_001135998,13.646419,14.150351,15.776173,12.591794
NM_001135999,0.070525,0.027011,0.15539,0.157216
NM_001135993,5.158375,4.98423,4.937603,5.007946
NM_001271082_2,0.085047,0.083107,0.064405,0.078399
NM_001135995,0.0,0.0,0.0,0.0
NR_024468,0.0,0.0,0.0,0.0
NR_024469,0.806865,0.714576,0.872952,0.955491
NM_003239,0.116242,0.097936,0.137594,0.124146
NM_003238,0.0,0.0,0.0,0.0
NR_024117_2,2.299567,2.394852,2.345209,2.140613
NM_017983,2.508204,2.690792,2.428667,2.480934
NM_001104925,3.582812,3.689946,4.422213,4.333725
NR_024461,0.128445,0.134039,0.123844,0.147574
NR_024466,0.458578,0.444613,0.566835,0.445683
NR_024467,0.0,0.0,0.0,0.0
NR_024464,0.021338,0.0,0.0,0.028285
NR_106922_2,0.021679,0.077783,0.070133,0.022809
NM_001042400,4.487038,4.287858,4.368537,5.164948
NM_001042403,0.0,0.0,0.0,0.0
NM_001042402,1.233243,1.471781,1.275722,1.409523
NM_001042405,2.419409,2.275227,2.386477,2.187197
NM_001042404,2.676054,2.356776,2.189131,2.510493
NM_001042406,0.0,0.0,0.0,0.0
NR_046683,0.0,0.0,0.0,0.0
NR_046680,0.0,0.0,0.0,0.0
NR_046681,0.316476,0.402588,0.403871,0.349914
NR_046687,0.0,0.0,0.0,0.0
NR_046685,0.0,0.0,0.0,0.0
NM_001042550,1.579994,1.900255,2.760733,2.656131
NM_175743_2,0.025395,0.061161,0.221557,0.063362
NR_126481,0.0,0.007588,0.0,0.0
NR_126480,0.039698,0.033529,0.012808,0.013119
NM_001135662,9.624969,7.815844,7.697031,6.821694
NM_001135663,2.951143,5.211232,2.316271,5.009319
NM_001135664,0.777101,0.722748,0.467895,0.326422
NR_126487,0.0,0.0,0.085683,0.113793
NM_006196,7.571434,7.499438,6.986861,6.644809
NM_001135669,0.585655,0.117774,0.199651,0.436127
NM_003583,0.564142,0.497423,0.183169,0.0
NM_003582,1.444719,1.744906,3.372704,3.262452
NM_139176,0.0,0.0,0.0,0.0
NM_139177,4.05699,4.044969,4.433405,3.825298
NM_139170,0.482042,0.453925,0.371763,0.532656
NM_003586,0.004429,0.0,0.0,0.0
NM_003585,0.107005,0.091001,0.066805,0.087412
NM_003584,5.565364,5.74737,5.563848,5.636381
NM_006193,0.0,0.0,0.0,0.0
NM_003589,0.0,0.001372,0.0,0.0
NM_003588,0.012646,0.0,0.017742,0.018818
NM_139178,20.511026,20.625645,21.07646,20.92927
NM_139179,4.705276,4.950505,5.184346,5.300683
NM_001277991,0.0,0.0,0.0,0.0
NM_001277990,0.0,0.0,0.0,0.0
NM_020458,0.0,0.0,0.0,0.0
NR_046533,0.0,0.0,0.0,0.0
NR_046535,0.0,0.0,0.0,0.0
NR_046536,0.0,0.0,0.0,0.0
NM_020452,4.115217,4.074013,3.860395,3.994116
NR_046539,0.0,0.0,0.0,0.0
NM_020451,2.360224,0.025482,2.040881,1.718162
NM_020456,2.886999,3.195521,2.337045,2.830255
NM_020457,5.7001,6.404493,5.089385,5.298711
NM_020455,163.701859,166.536865,144.420441,155.049988
NR_031649,0.0,0.011994,0.0,0.0
NM_173511,4.61222,4.699677,4.727015,4.773182
NR_047487,0.0,0.0,0.0,0.0
NR_047484,0.0,0.0,0.0,0.0
NR_047483,0.003314,0.0,0.0,0.0
NR_047482,0.412549,0.358763,0.412819,0.371144
NR_047481,0.0,0.0,0.0,0.0
NR_047489,0.001346,0.0,0.0,0.0
NR_047488,0.0,0.0,0.0,0.0
NR_003569,0.036695,0.030751,0.03805,0.046869
NM_176786_2,0.0,0.006766,0.0,0.013752
NR_003561,0.0,0.0,0.005036,0.007745
NR_003562,1.989382,1.780077,0.0,0.0
NR_003563,1.124338,1.226081,1.044693,1.061383
NM_001278529,0.0,1.956932,1.049017,0.475569
NM_002188,0.0,0.0,0.007166,0.007046
NM_002189,0.0,0.0,0.0,0.0
NM_002184,18.196646,18.707159,17.036234,17.262125
NM_002185,0.0,0.0,0.0,0.0
NM_002186,0.011427,0.0,0.0,0.0
NM_002187,0.0,0.0,0.0,0.0
NM_001278525,5.829758,5.65461,5.370259,5.686218
NM_001278524,1.224093,1.461395,2.589152,2.511398
NM_002182,0.927245,0.669119,0.391788,0.631846
NM_001278526,0.297963,0.396906,0.273404,0.170694
NR_001588,0.058233,0.028007,0.034285,0.137921
NR_001589,0.0,0.0,0.0,0.0
NR_001580,0.0,0.0,0.0,0.0
NM_004787,0.00493,0.006785,0.013318,0.007148
NM_020426_2,0.0,0.0,0.0,0.0
NM_080703,0.50264,0.854028,0.979975,0.989326
NR_001587,1.208835,1.152844,1.056983,0.995451
NM_015166,0.005038,0.002574,0.005368,0.007958
NM_001001931,0.007972,0.005673,0.00335,0.005493
NR_003698,0.76301,0.729002,0.889372,0.944706
NR_003699,8.283926,8.52608,8.664015,8.922015
NR_003697,4.593092,4.620415,4.50223,4.893436
NR_003694,1.703652,2.527695,1.309564,1.945109
NR_003695,4.239577,3.313714,4.969972,3.991507
NR_003693,0.0,0.063845,0.043162,0.0
NR_003691,0.463454,0.347026,0.393851,0.283289
NR_120520,0.0,0.0,0.0,0.0
NM_001128077,0.0,0.0,0.0,0.0
NM_001242491_2,0.364096,0.21999,0.33037,0.441609
NM_003989,0.0,0.0,0.0,0.0
NM_001001937,6.631823,3.467762,6.822773,2.486373
NM_032470_4,0.0,0.0,0.0,0.0
NM_201550,0.003839,0.00049,0.003598,0.004164
NM_001265598,0.649926,0.249782,0.363243,0.5425
NM_001265599,0.008379,0.006431,0.0,0.0
NR_120429,0.376629,0.343741,0.270271,0.299836
NR_131761,0.0,0.0,0.0,0.0
NR_131762,0.0,0.0,0.0,0.028432
NM_032470_3,0.0,0.0,0.0,0.0
NM_001265592,0.0,0.002267,0.0,0.0024
NM_001265593,0.0,0.0197,0.006928,0.0
NM_001265590,0.728554,0.683388,0.664063,1.282857
NM_001265591,0.070195,0.141418,0.054239,0.081321
NR_120421,0.07459,0.052471,0.10619,0.04154
NM_001265597,0.819079,0.531199,0.683043,0.559299
NM_001265594,0.0,0.004633,0.0,0.0
NM_001265595,0.038333,0.001354,0.001142,0.039297
NR_110859,0.03608,0.027095,0.019526,0.019373
NM_032409,12.529246,12.493999,12.387043,12.708828
NR_110857,4.680141,4.609612,4.307537,5.10633
NM_032407,0.098344,0.1021,0.083613,0.084446
NM_032404,0.0,0.0,0.0,0.0
NM_032405,0.0,0.0,0.0,0.0
NM_032402,0.097314,0.101851,0.121459,0.053516
NR_110852,0.138999,0.141097,0.092922,0.093631
NR_110851,0.098129,0.135994,0.125748,0.152482
NR_110850,0.137738,0.110442,0.117836,0.100858
NM_001304958_2,0.0,0.0,0.0,0.0
NM_147157,0.109334,0.135526,0.180574,0.271542
