gene_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
LOC100129175|LOC100129175,0.078189,0.049801,0.057225,0.050585
ENDOV|ENDOV,1.0175610000000002,1.015799,0.730154,0.853801
SAMD14|SAMD14,0.130875,0.116877,0.114966,0.102992
NECAP1|NECAP1,38.301007,39.172577,35.847098,36.426908000000005
WBP11|WBP11,18.757502,19.291866,17.539082,18.502731
ANKRD62|ANKRD62,0.913075,0.877805,0.963943,1.017816
ABCG2|ABCG2,0.239845,0.294003,0.262665,0.264031
MALAT1|MALAT1,806.408997,822.26001,783.934509,805.225281
BPY2|BPY2,0.0,0.0,0.0,0.0
DAG1|DAG1,32.661383,32.760139,28.019439000000002,28.378840999999998
IP6K3|IP6K3,0.042491,0.024834,0.001985,0.012913
ZNF268|ZNF268,17.102981000000003,17.358901,17.058198,17.559442
MIR32|MIR32,0.0,0.0,0.064728,0.059369
TBC1D3P5|TBC1D3P5,0.0,0.0,0.0,0.0
PTGDS|PTGDS,0.0,0.0,0.0,0.0
FAM188B|FAM188B,1.427103,1.196976,1.150964,1.128986
TRIM45|TRIM45,5.040754,4.708641,5.376075,5.470499
HCG27|HCG27,0.31264400000000003,0.331327,0.247348,0.23934299999999997
MINOS1P1|MINOS1P1,0.304749,0.382125,0.311728,0.413656
LINC00525|LINC00525,0.0,0.0,0.0,0.0
SHMT2|SHMT2,84.245098,87.019004,80.72365599999999,84.23747099999999
ZNF287|ZNF287,4.865915,4.985833,4.704055,4.677188
ZNF224|ZNF224,4.984446,4.755879,5.025027,5.265701
SLC36A3|SLC36A3,0.0,0.0,0.01391,0.012698
LOC100240735|LOC100240735,0.020941,0.0,0.0,0.0
KIF2A|KIF2A,17.610225,18.115568,16.721883000000002,16.876885
DKFZP434L187|DKFZP434L187,0.0,0.003948,0.0,0.0
APOL4|APOL4,0.331638,0.229912,0.303821,0.259715
SNORD30|SNORD30,16.202225,18.668684,15.504142,16.546936
TMEM141|TMEM141,45.662132,45.486076,36.358215,36.754688
RHOT2|RHOT2,9.479529,9.51757,7.920403,7.770611
CA3|CA3,0.0,0.0,0.0,0.0
ERVH48-1|ERVH48-1,0.219068,0.284854,0.182961,0.2132
RIPK1|RIPK1,9.210564,9.438071,9.74656,9.469201
CXCR3|CXCR3,0.010966,0.024164,0.012766,0.021993
ABHD8|ABHD8,3.507052,3.374852,2.966648,2.873621
ZNF496|ZNF496,5.109835,5.102121,4.870965,5.128166
THAP11|THAP11,6.915553,7.903977,5.810278,6.111524
SERPINC1|SERPINC1,0.038595,0.045329,0.05533,0.071436
SNORD111B|SNORD111B,1.72812,2.866598,3.469662,2.88262
SBF2-AS1|SBF2-AS1,0.088481,0.091178,0.182971,0.119986
OR6B3|OR6B3,0.0,0.0,0.0,0.0
SUDS3|SUDS3,34.488903,36.134224,34.145447,34.859688
LINC01378|LINC01378,0.0,0.0,0.0,0.0
TARS2|TARS2,17.267246,18.762072000000003,16.685128,17.112546000000002
MIR101-1|MIR101-1,0.01421,0.0,0.015898,0.0
TAAR2|TAAR2,0.0,0.012638,0.0,0.0
EQTN|EQTN,0.0,0.0,0.0,0.0
EXOC3L1|EXOC3L1,0.718585,0.608099,0.561419,0.588513
FLYWCH2|FLYWCH2,8.23631,8.349794,6.887437,7.435761
MYNN|MYNN,11.057775,11.253364000000001,11.514100000000001,11.612065000000001
TMSB15B|TMSB15B,0.20980000000000001,0.294982,0.42090800000000006,0.206989
MIR4749|MIR4749,0.025235,0.078634,0.0,0.0
CASKIN1|CASKIN1,0.873283,0.75824,0.618674,0.706972
AATK|AATK,0.525224,0.49882699999999996,0.484464,0.460359
MIR5699|MIR5699,0.044734,0.0,0.062268,0.143804
RFX3-AS1|RFX3-AS1,1.8063,1.491868,1.429977,1.573033
LOC100505918|LOC100505918,0.004655,0.0,0.0,0.0
TMEM220|TMEM220,0.034428,0.051392,0.069066,0.059753
CT47A5|CT47A5,0.0,0.0,0.0,0.0
COG7|COG7,3.753653,3.995738,3.740216,3.731442
CBX2|CBX2,6.808885,6.833641,5.9660150000000005,6.162301
SLC25A5|SLC25A5,138.472946,142.650681,105.837334,108.088615
KLC1|KLC1,48.252556,50.248219999999996,44.238811999999996,44.917868999999996
ZDHHC23|ZDHHC23,4.111984,4.117838,3.710508,3.800874
OR2A2|OR2A2,0.0,0.0,0.002741,0.00273
ZNF625|ZNF625,18.787775,19.237763,18.004807,19.154102
SCGB2A2|SCGB2A2,0.0,0.0,0.0,0.0
AK8|AK8,0.657707,0.726444,0.654442,0.719135
ZNF662|ZNF662,0.004679,0.007917,0.001772,0.003494
MIR4658|MIR4658,8.1e-05,0.055259,0.108178,0.005887
DZIP1L|DZIP1L,0.377769,0.36363,0.316417,0.439197
SPATA5|SPATA5,4.059775,4.295271,3.810426,4.002069
MIR4477A|MIR4477A,0.6103190000000001,0.6271829999999999,0.502946,0.46050599999999997
KLC2|KLC2,3.5424620000000004,3.7780059999999995,3.204289,3.0880970000000003
MIR3195|MIR3195,0.0,0.0,0.0,0.0
MIR3689C|MIR3689C,0.0,0.0,0.0,0.0
ZFP64|ZFP64,5.515892,5.296324,4.277851,3.953532
LEPROT|LEPROT,7.908046000000001,7.7667280000000005,7.655666,7.626303
HINT1|HINT1,124.81252700000002,127.392311,124.91833100000001,130.011352
POLR3K|POLR3K,17.146833,18.111845,14.734236,14.261483
SIK1|SIK1,1.693311,1.7308270000000001,1.368506,1.4038789999999999
EP300|EP300,13.175706,13.337244,12.152719,12.667601
SNHG12|SNHG12,9.04728,8.449515,8.640656,8.457884
RINT1|RINT1,13.27036,13.896291,11.626164,11.248414
PSMB3|PSMB3,48.961183999999996,49.085567000000005,44.044149,44.39820399999999
LOC103312105|LOC103312105,0.0,0.0,0.0,0.0
LINC01564|LINC01564,0.0,0.021513,0.0,0.0
C18orf54|C18orf54,1.076159,1.2085759999999999,1.114361,1.058545
LINC00869|LINC00869,3.639398,3.6507199999999997,3.5345950000000004,2.652361
MIR4673|MIR4673,0.148517,0.125076,0.072754,0.0
EML2|EML2,2.554067,2.183919,2.230137,2.067177
MIR4739|MIR4739,0.0,0.0,0.0,0.0
SNORD115-47|SNORD115-47,0.0,0.0,0.0,0.0
CSPG5|CSPG5,2.333406,2.227502,2.180342,1.9234959999999999
SNORD66|SNORD66,0.814866,0.472546,0.291815,0.290595
TTTY7|TTTY7,0.0,0.0,0.0,0.017372
TRIM64B|TRIM64B,0.0,0.0,0.0,0.0
TMCO5A|TMCO5A,0.0,0.0,0.0,0.0
DNAJA4|DNAJA4,0.160151,0.202632,0.140194,0.179895
RPS6KC1|RPS6KC1,19.082545,19.253880000000002,17.726867,18.252008
RNU6-33P|RNU6-33P,49.506073,49.773796,45.67638,47.060123
SF3B6|SF3B6,74.152397,74.940125,61.000641,63.63258
ZNF83|ZNF83,17.500052,17.736852000000003,16.797390999999998,17.091697
SRP14|SRP14,144.592193,147.162845,125.964416,128.78873
POM121L12|POM121L12,0.0,0.0,0.0,0.0
PTGDR2|PTGDR2,0.10068,0.14422,0.06546,0.079845
C14orf28|C14orf28,2.359776,2.19112,2.276325,2.21679
FAM189A1|FAM189A1,0.7363120000000001,0.843852,0.742802,0.747641
MROH5|MROH5,0.0,0.0,0.0,0.0
SLC25A48|SLC25A48,0.084341,0.032928,0.0,0.0
C19orf81|C19orf81,0.527052,0.310453,0.427848,0.362266
OR4C12|OR4C12,0.0,0.0,0.0,0.0
CCDC62|CCDC62,0.561208,0.48405,0.577792,0.478901
MAPK1IP1L|MAPK1IP1L,14.461294,14.849852,13.691805,14.280977
CYTH2|CYTH2,8.277517,8.31,7.970891999999999,8.264008
SLC7A3|SLC7A3,0.0,0.0,0.0,0.0
MGC39584|MGC39584,5.796096,6.279072,5.86685,5.798932
COQ10B|COQ10B,9.512217,8.714633,8.531638,8.784085
TSSK2|TSSK2,0.0,0.0,0.0,0.0
PDE1A|PDE1A,0.04678,0.066434,0.042145,0.043664
RPL23AP87|RPL23AP87,0.334916,0.311971,0.31552,0.334948
COL19A1|COL19A1,0.0,0.0,0.0,0.0
GOLPH3|GOLPH3,53.240795,54.593163,41.112175,42.180965
CIAO1|CIAO1,19.866594,20.196932,19.707531,20.058235
CYP19A1|CYP19A1,0.0,0.0,0.0,0.0
MIPEP|MIPEP,44.812206,45.610863,41.892212,41.939137
NDUFC2|NDUFC2,26.858057000000002,27.086258,22.986246,23.834975
SEPSECS-AS1|SEPSECS-AS1,0.475236,0.429055,0.529277,0.513823
ISPD|ISPD,0.000287,0.002507,0.0,0.003138
ZNF648|ZNF648,1.302733,1.312561,1.080284,1.102285
VPS51|VPS51,16.818005,17.681646,15.0979,15.363935
LINC00479|LINC00479,0.044383,0.04138,0.035014,0.042928
OR9K2|OR9K2,0.0,0.0,0.0,0.0
C9orf106|C9orf106,3.071283,3.24826,3.199299,2.792447
DNAJB12|DNAJB12,14.282842,14.688511000000002,12.645875,13.473047999999999
SLC7A14|SLC7A14,0.00147,0.000223,0.000334,0.0
KIAA1109|KIAA1109,19.916321,20.401445,16.473909,17.164562
LOC100505942|LOC100505942,0.13934,0.251556,0.105367,0.10286
C1QC|C1QC,0.0,0.0,0.0,0.0
LOC100507195|LOC100507195,0.0,0.0,0.0,0.0
LEO1|LEO1,15.419451,16.155688,15.926373,16.452921
SIRPB1|SIRPB1,0.009486,0.008123,0.0,0.012056
MEIS3|MEIS3,0.46660999999999997,0.427069,0.470778,0.495291
PHC3|PHC3,8.68768,8.814414,7.68959,7.811447
MIR448|MIR448,0.0,0.0,0.0,0.0
OR2M5|OR2M5,0.0,0.0,0.0,0.0
MEF2B|MEF2B,0.0,0.0,0.0,0.018271
THYN1|THYN1,49.962384,50.849173,47.102975,48.534943000000005
KLK6|KLK6,0.0,0.0,0.0,0.0
KIAA1161|KIAA1161,0.7675,0.796101,0.650981,0.725248
TBX3|TBX3,54.881579,56.587845,55.117388000000005,56.607069
TBC1D3I|TBC1D3I,0.0,0.0,0.0,0.0
PCLO|PCLO,0.971614,0.968457,0.720427,0.599664
GFRA1|GFRA1,0.004756,0.005417,0.0,0.0
POU4F2|POU4F2,0.0,0.0,0.0,0.0
FABP7|FABP7,0.0,0.0,0.0,0.021275
LINC00378|LINC00378,0.0,0.0,0.0,0.0
SNORD87|SNORD87,1.925763,1.929025,2.052122,1.498281
IL11|IL11,0.027786,0.037963,0.058666,0.037898
PRSS50|PRSS50,0.0,0.0,0.0,0.0
TFB1M|TFB1M,6.545672,6.814119,5.966283,6.029481
MYO1G|MYO1G,0.079167,0.090862,0.049382,0.080245
LOC101927560|LOC101927560,0.0,0.0,0.0,0.0
WDR33|WDR33,19.684606,20.442201,19.564818,20.302966
SRSF7|SRSF7,49.794654,51.084921,44.716807,45.563421
STMND1|STMND1,0.184068,0.210537,0.142416,0.118648
LINC00562|LINC00562,0.097528,0.083849,0.05076,0.088597
NR3C2|NR3C2,6.149157,6.157062,4.69215,4.78846
TSPAN19|TSPAN19,0.0,0.0,0.0,0.0
ANAPC16|ANAPC16,18.391441,18.141202999999997,17.432139,17.689807
NUPR1|NUPR1,54.320408,56.425939,53.254257,55.428107
NCCRP1|NCCRP1,0.0,0.0,0.0,0.008546
SEC11C|SEC11C,79.07463100000001,78.690129,72.29753500000001,75.513262
PKD2|PKD2,10.018069,9.927999,9.311709,9.331084
SETD8|SETD8,22.180559,23.088043,23.078415,23.550127
KRT32|KRT32,0.0,0.0,0.0,0.0
DYX1C1|DYX1C1,3.47993,3.5972119999999994,1.214429,1.152801
C12orf71|C12orf71,0.037632,0.014133,0.0,0.0
SNORD83B|SNORD83B,3.231518,3.311513,4.141222,3.269753
MKRN1|MKRN1,37.41757299999999,39.082301,37.14322,37.355864
RGS12|RGS12,5.172694,5.159148,4.801439,5.02945
PTMS|PTMS,36.06654,36.556404,31.548714,32.088654
ADAP2|ADAP2,1.839035,1.868542,1.56803,1.635331
NDUFA2|NDUFA2,21.179699,21.214112999999998,21.982616,20.503560999999998
CTNNA1|CTNNA1,88.22724500000001,90.043462,81.622389,83.470327
SNORD48|SNORD48,1.975418,2.678867,1.893631,1.9574529999999999
MRPL3|MRPL3,95.312431,96.971367,91.849121,94.066681
RNVU1-19|RNVU1-19,46.292202,45.404568,56.697247,59.762825
NDUFB10|NDUFB10,91.558754,94.745125,76.270592,76.632271
PKD1P1|PKD1P1,3.121809,3.2667520000000003,2.7232279999999998,2.8042179999999997
ACSS1|ACSS1,0.977658,0.875271,0.720017,0.77877
CPED1|CPED1,0.004407,0.007051,0.0,0.006249
MIR4433A|MIR4433A,0.0,0.0,0.0,0.0
GK|GK,4.008153,4.1039509999999995,3.971062,3.9465310000000002
GJB6|GJB6,0.0,0.0,0.0,0.005327
LINC01618|LINC01618,0.0,0.0,0.0,0.0
OR8A1|OR8A1,0.190233,0.20486,0.085447,0.111354
EPYC|EPYC,0.0,0.0,0.0,0.0
ZNF445|ZNF445,7.070417,7.368266,7.081602,7.315187
SYTL3|SYTL3,0.8461160000000001,0.884606,0.89118,0.9566640000000001
LOC101929696|LOC101929696,0.0,0.0,0.0,0.0
LGALS3BP|LGALS3BP,3.31047,3.245724,3.090809,3.09322
BASP1P1|BASP1P1,0.0,0.0,0.0,0.0
SMG5|SMG5,19.306131,20.008968,16.85335,17.174534
STX10|STX10,13.75578,14.357541,12.212467,12.739075
CFAP161|CFAP161,0.0,0.0,0.0,0.032945
SLC16A12-AS1|SLC16A12-AS1,0.0,0.0,0.0,0.0
SLC12A1|SLC12A1,0.0,0.0,0.0,0.0
DOK6|DOK6,0.023845,0.018516,0.014351,0.015129
STH|STH,0.039211,0.027645,0.065439,0.066515
KRTAP10-5|KRTAP10-5,0.0,0.0,0.0,0.0
LOC100506688|LOC100506688,0.038018,0.056406,0.046673,0.057
SLC22A5|SLC22A5,6.345318,6.483444,5.311556,5.471222
MIR6745|MIR6745,0.123074,0.0,0.193407,0.040203
SNORD114-15|SNORD114-15,0.0,0.0,0.0,0.0
PRR18|PRR18,0.003897,0.004548,0.004365,0.004347
MUS81|MUS81,7.366177,7.037959,6.729142,6.835564
SORCS3|SORCS3,0.0,0.0,0.0,0.0
RNASEH2B|RNASEH2B,12.432056000000001,12.588503,12.202888000000002,12.026842
SH2B2|SH2B2,0.367745,0.44491,0.36679,0.424359
ADCYAP1|ADCYAP1,0.0,0.0,0.0,0.0
KRTAP5-9|KRTAP5-9,0.0,0.003313,0.014352,0.0
ZSCAN2|ZSCAN2,10.906934000000001,10.957995,10.993293999999999,11.352034
TFF1|TFF1,1.141767,0.968433,1.026112,0.662469
MIR3622A|MIR3622A,0.0,0.0,0.0,0.0
MRPS34|MRPS34,42.260323,43.084341,38.863741000000005,39.328032
LOC390705|LOC390705,0.009074,0.0,0.0,0.0
OR2T12|OR2T12,0.0,0.0,0.003095,0.0
PARD6G-AS1|PARD6G-AS1,1.2369180000000002,1.081369,1.199634,1.2803849999999999
LINC00587|LINC00587,0.0,0.0,0.0,0.0
LOC100130093|LOC100130093,11.766390000000001,12.323415,11.671495,11.685271
MAGEA2|MAGEA2,49.61692899999999,51.71704199999999,48.762153999999995,50.096869000000005
SSX5|SSX5,0.006667,0.009709,0.007403,0.00622
MAGEA4|MAGEA4,6.064895,5.674647,4.964145,4.43636
RAI2|RAI2,0.037244,0.019476,0.018608,0.015093
SEPT5-GP1BB|SEPT5-GP1BB,1.181999,1.2689670000000002,0.9750179999999999,0.667156
ABRA|ABRA,0.013716,0.008887,0.0,0.0
HSP90AA1|HSP90AA1,492.25675,500.590397,520.514426,535.7787930000001
TGIF1|TGIF1,19.122364,20.239600999999997,19.5256,19.571127999999998
PROS1|PROS1,2.785288,2.788882,2.233825,2.4309060000000002
HMGN3-AS1|HMGN3-AS1,1.149306,1.143973,1.249806,1.336249
LINC00704|LINC00704,0.0,0.0,0.0,0.0
FGFBP3|FGFBP3,0.577562,0.649063,0.41742,0.517463
CD44|CD44,0.010618,0.015814,0.0,0.004019
LOC102467222|LOC102467222,0.0,0.0,0.0,0.0
ATXN10|ATXN10,25.366169000000003,25.875047000000002,21.783679,22.283961
WDR13|WDR13,14.324559,13.849497,11.119043999999999,11.297035
SENP5|SENP5,20.36015,20.634509,20.163995,20.542102
PTPRD-AS2|PTPRD-AS2,0.0,0.0,0.0,0.0
GC|GC,0.063442,0.018658,0.0,0.053134
BPNT1|BPNT1,31.530317,33.136691,32.476456,33.412684
OR8S1|OR8S1,0.0,0.0,0.0,0.0
DNAH1|DNAH1,1.199074,1.185982,1.014756,1.019948
SFMBT1|SFMBT1,13.751903,14.280449,13.924358,14.21085
OSGEPL1-AS1|OSGEPL1-AS1,0.183522,0.234354,0.313792,0.235852
RSAD1|RSAD1,7.543911,7.767493,7.49185,7.777572
PRSS41|PRSS41,0.0,0.0,0.0,0.0
PTPN12|PTPN12,8.156518,7.934588000000001,7.378133,7.853036
LINC01260|LINC01260,0.028452,0.051982,0.032772,0.028325
LINC01413|LINC01413,0.0,0.0,0.0,0.0
IGF2-AS|IGF2-AS,0.0,0.0,0.0,0.0
GRAMD3|GRAMD3,5.010610000000001,5.0771999999999995,5.011077,5.438589
LINC01048|LINC01048,0.0,0.0,0.0,0.0
FSCN1|FSCN1,1.126762,1.262895,0.898431,0.996877
WWOX|WWOX,3.868378,4.2709150000000005,3.7117240000000002,3.566906
HPS6|HPS6,8.700268,9.07044,8.041229,7.96773
THAP10|THAP10,1.304621,1.536703,1.360414,1.230416
SPATC1L|SPATC1L,2.782985,2.824924,2.152266,2.263768
NRSN1|NRSN1,0.0,0.0,0.0,0.0
MIR548S|MIR548S,0.069315,0.0,0.023266,0.041993
DNAJC14|DNAJC14,16.040098,17.235161,17.163034,17.6063
WDR72|WDR72,6.816126,6.977669,6.9444110000000006,7.295166000000001
UGT2B4|UGT2B4,0.5767,0.449039,0.519328,0.517268
APOBEC3H|APOBEC3H,0.312555,0.25287,0.283159,0.377327
MIR6735|MIR6735,0.0,0.079186,0.073502,0.0
OMA1|OMA1,37.771042,38.476154,38.958618,39.223019
LOC728095|LOC728095,0.0,0.0,0.0,0.0
C8orf37-AS1|C8orf37-AS1,2.521257,2.6565990000000004,2.2342989999999996,2.5687439999999997
CHD5|CHD5,0.176706,0.160832,0.146334,0.139
GIMAP5|GIMAP5,0.0,0.0,0.0,0.0
TSN|TSN,22.712487000000003,23.751993,21.341133,21.985677
BTK|BTK,0.00873,0.018224,0.0,0.0
LOC101929125|LOC101929125,0.200094,0.110797,0.192366,0.125801
LOC100288637|LOC100288637,0.494984,0.515352,0.491532,0.475503
HERC3|HERC3,13.877957,14.523101,8.734155,8.708625
PUDP|PUDP,5.7302729999999995,6.033331,4.543640000000001,5.0350649999999995
PCAT7|PCAT7,4.711955,4.307577,3.9760570000000004,3.853776
LOC102723354|LOC102723354,0.092317,0.118824,0.072228,0.0
MIR548K|MIR548K,0.0,0.022266,0.075037,0.019448
ZNF350|ZNF350,7.850331,7.85476,6.719999,6.950893
EIF5A|EIF5A,227.35959899999997,232.188875,221.785225,225.790255
INPP5F|INPP5F,4.345318000000001,4.3376980000000005,4.262011,4.457443
NALCN-AS1|NALCN-AS1,0.0,0.0,0.0,0.0
MIR4706|MIR4706,0.011552,0.074995,0.072705,0.085433
HK3|HK3,0.019182,0.0,0.015818,0.0
RTKN2|RTKN2,1.9753310000000002,2.1955720000000003,1.8691309999999999,1.913796
LRRC37A6P|LRRC37A6P,0.166449,0.157428,0.113465,0.113624
ZNF256|ZNF256,6.973971,7.460187,6.927045,7.264768
POLR3B|POLR3B,20.330114000000002,20.579726,19.745046000000002,20.734274999999997
SOX2-OT|SOX2-OT,0.042805,0.058785,0.038087,0.030987
PAK2|PAK2,43.369808,44.536484,39.735115,40.430939
FAM86B1|FAM86B1,1.919704,2.057552,1.777384,1.988127
SNHG21|SNHG21,18.189954,17.791265000000003,20.056939999999997,18.582406
UVRAG|UVRAG,5.464537,5.319145,5.140691,5.472951
LINC00330|LINC00330,0.0,0.000734,0.001878,0.0
ACSS3|ACSS3,0.159016,0.146876,0.094391,0.093604
MIR4465|MIR4465,0.0,0.0,0.0,0.0
LINC00662|LINC00662,4.903825,5.031301,4.239028,4.4062
KHSRP|KHSRP,33.531975,33.665874,28.173685,29.00354
SNORD70|SNORD70,0.555963,0.256007,0.216794,0.302705
LIPT2|LIPT2,5.978973,5.531543,6.202034,5.43002
IPO9|IPO9,15.868055,16.038898,14.362699,14.71069
COPG2|COPG2,39.991639,41.053022999999996,35.43291,36.507580000000004
PTRH1|PTRH1,4.014571,3.800815,3.985739,3.7908
PRDM12|PRDM12,0.083773,0.066579,0.06335,0.054271
SNORD115-26|SNORD115-26,0.017048,0.0,0.0,0.0
DHX34|DHX34,1.664967,1.600507,1.390092,1.543942
LACRT|LACRT,0.0,0.0,0.0,0.0
ZNF732|ZNF732,0.263341,0.253777,0.173238,0.16836
FLJ41941|FLJ41941,0.014136,0.0,0.001591,0.0
ADAMTS15|ADAMTS15,0.348979,0.442496,0.277861,0.289752
PPP2R3C|PPP2R3C,18.024266,19.643838000000002,17.884308,19.545683999999998
SNAPC3|SNAPC3,24.093678,24.950678,25.100885,26.358521
AACS|AACS,26.224052,27.195122,24.217165,23.878096
MIR487A|MIR487A,0.0,0.0,0.0,0.0
LOC101927136|LOC101927136,0.048458,0.027174,0.059162,0.062199
TTC30B|TTC30B,8.554066,8.509963,8.005058,8.196324
BOLA1|BOLA1,14.056555,14.187222,14.294354,14.315019
POP5|POP5,13.885231,12.680506,11.367017,11.89261
C8orf48|C8orf48,0.731112,0.627036,0.42244,0.529639
CFAP20|CFAP20,37.488178,39.401112,35.789955,35.757587
EIF2B5-AS1|EIF2B5-AS1,0.021775,0.0,0.0,0.026617
MIR320A|MIR320A,0.189171,0.115492,0.203574,0.147698
FLJ31356|FLJ31356,0.05501,0.088971,0.082085,0.08658
DLX6|DLX6,0.0,0.0,0.0,0.0
RPL41|RPL41,650.521652,648.531845,500.862487,521.951538
HTR2B|HTR2B,0.257197,0.259208,0.172658,0.245508
INTS4P2|INTS4P2,1.227239,1.498426,1.195958,1.23625
TXNL1|TXNL1,60.02672,62.395596,63.201504,65.754654
RNF26|RNF26,4.122062,4.109664,3.145554,3.364471
MCHR2|MCHR2,0.111512,0.093075,0.086003,0.066606
ISPD-AS1|ISPD-AS1,0.0,0.0,0.0,0.0
FGD6|FGD6,2.924745,2.876869,2.661052,2.719289
SLURP1|SLURP1,0.177729,0.275528,0.09681,0.203645
RIF1|RIF1,16.211095,16.651718,15.625506,16.148542
MAFG-AS1|MAFG-AS1,1.310412,1.507182,1.38094,1.318583
UBE3A|UBE3A,65.133276,67.656861,63.53066700000001,65.20102800000001
LOC642426|LOC642426,0.015751,0.038018,0.0,0.0
CXorf38|CXorf38,3.758861,3.870412,3.281919,3.411496
GRSF1|GRSF1,47.229716,48.222671,41.074982999999996,42.138183
SPRED3|SPRED3,0.2249,0.2367,0.163791,0.156086
ARGFXP2|ARGFXP2,0.306457,0.249048,0.240949,0.223964
DUSP14|DUSP14,8.127165,8.183264,7.837186,8.046206
JAKMIP1|JAKMIP1,5.754053000000001,6.152283,5.399774,5.700925000000001
IQCA1|IQCA1,0.023413,0.021891,0.035953,0.022163
ZNF790|ZNF790,10.002899,10.355543,9.802392999999999,10.588218000000001
PROSC|PROSC,9.597228,9.577444,9.686231,10.092013
SDS|SDS,0.036026,0.024154,0.029214,0.037383
MIR4513|MIR4513,0.42959,0.264575,0.328593,0.624063
KCTD18|KCTD18,9.950468,10.559306,9.28341,9.457853
ADAMTS16|ADAMTS16,0.0,0.0,0.0105,0.003509
CPSF3|CPSF3,42.498756,43.667297,40.387653,42.450169
EYA1|EYA1,0.0,0.0,0.006725,0.01452
CMPK2|CMPK2,0.46601500000000007,0.5518620000000001,0.40168099999999995,0.469364
PNOC|PNOC,0.0,0.030055,0.038784,0.030402
MITD1|MITD1,9.933906,8.903234,9.936587,10.675686
BCL2L10|BCL2L10,0.0,0.0,0.0,0.0
AKR1C6P|AKR1C6P,0.0,0.0,0.0,0.0
SIX3|SIX3,0.011546,0.019304,0.01224,0.023531
UBB|UBB,1625.22224,1653.873986,1609.009274,1643.259252
FAM92A1|FAM92A1,1.397787,1.433757,1.251868,1.397195
SNORA62|SNORA62,18.179407,19.346407,20.250835,21.932531
XKR8|XKR8,0.776192,0.753985,0.880387,0.701002
CENPI|CENPI,4.551354,4.558557,4.160062,4.456876
SUPT5H|SUPT5H,40.233464999999995,40.596164,37.481019,37.447515
RPS6KB2|RPS6KB2,33.038986,33.468147,29.212788,29.65851
FKRP|FKRP,0.747467,0.790907,0.584948,0.509027
AASDH|AASDH,9.707322000000001,9.753157999999999,9.210275,9.642239
CIDEC|CIDEC,0.034153,0.018944,0.0,0.0
OR4C13|OR4C13,0.0,0.0,0.0,0.0
MIA|MIA,0.027039,0.0,0.0,0.0
GAS2L1|GAS2L1,2.631627,2.51828,1.95629,2.02048
KCTD11|KCTD11,2.278522,2.11634,2.049994,2.188931
C2orf82|C2orf82,0.0,0.0,0.104107,0.0
INHBB|INHBB,1.317104,1.423138,1.540432,1.452988
PNMA2|PNMA2,0.314211,0.413796,0.381306,0.343202
VWC2|VWC2,0.0,0.0,0.0,0.0
GEN1|GEN1,3.006461,2.859718,2.8168619999999995,2.769181
MPC1L|MPC1L,0.0,0.0,0.0,0.020686
LOC101927543|LOC101927543,0.0,0.0,0.0,0.0
SYT11|SYT11,0.175706,0.148392,0.186059,0.185674
SSX8|SSX8,0.0,0.0,0.0,0.0
PHF13|PHF13,5.201475,5.209814,4.750711,4.875942
KCNMA1-AS1|KCNMA1-AS1,0.105157,0.103105,0.0,0.119919
SNORA93|SNORA93,0.0,0.0,0.0,0.035339
PROSER2|PROSER2,1.509789,1.636054,1.2899,1.358033
PRPF18|PRPF18,33.382004,33.314903,33.114925,33.765865
ARHGAP24|ARHGAP24,0.104407,0.14243,0.056657,0.053694
TRANK1|TRANK1,0.390443,0.384495,0.329618,0.309359
LINCR-0002|LINCR-0002,0.0,0.0,0.009684,0.0
HSP90B1|HSP90B1,422.114014,429.629211,407.103485,418.746002
FLAD1|FLAD1,16.704389999999997,16.925045,16.410649,16.743039
LOC100505984|LOC100505984,0.0,0.0,0.0,0.0
MIR5697|MIR5697,0.0,0.077264,0.0,0.0
KLHL31|KLHL31,0.244062,0.264422,0.213455,0.200942
CACNA1G|CACNA1G,0.344879,0.32287699999999997,0.242175,0.305124
LIMS2|LIMS2,0.0,0.005147,0.0,0.019874
SAP130|SAP130,4.03156,4.171076,3.383758,3.514601
MIR504|MIR504,0.0,0.0,0.0,0.0
AP1S3|AP1S3,6.858617,7.036919,6.490151999999999,6.704971
C6orf223|C6orf223,0.006537,0.0,0.0,0.0
FSD2|FSD2,0.632777,0.745873,0.654998,0.606331
AQP7P3|AQP7P3,0.147403,0.091612,0.102137,0.0
OVCH2|OVCH2,0.0,0.0,0.0,0.0
MIR4680|MIR4680,2e-06,2e-06,1e-06,2e-06
REEP5|REEP5,62.96291,64.38707,58.484695,60.167141
GBP5|GBP5,0.0,0.0,0.0,0.0
IL12B|IL12B,0.0,0.0,0.0,0.0
ARHGAP17|ARHGAP17,5.382592000000001,5.28759,4.683117,4.775823
TAL2|TAL2,0.258571,0.197014,0.633627,0.383698
CGB7|CGB7,0.0,0.0,0.0,0.0
MIR1225|MIR1225,0.181638,0.068884,0.0,0.029705
MIR4719|MIR4719,0.0,0.0,0.0,0.0
NEIL3|NEIL3,4.129504,4.011714,3.623606,3.548238
OLAH|OLAH,0.0,0.009657,0.0,0.0
LSM3|LSM3,126.573776,130.807846,120.245819,125.013618
COPS7B|COPS7B,5.632911999999999,5.497409,5.323114,5.166364000000001
